Location,x,t,nFx
Russian Federation,10,2056,0
Russian Federation,15,2056,0.007
Russian Federation,20,2056,0.04
Russian Federation,25,2056,0.101
Russian Federation,30,2056,0.119
Russian Federation,35,2056,0.063
Russian Federation,40,2056,0.015
Russian Federation,45,2056,0.001
Russian Federation,50,2056,0
Russian Federation,10,2057,0
Russian Federation,15,2057,0.007
Russian Federation,20,2057,0.04
Russian Federation,25,2057,0.101
Russian Federation,30,2057,0.119
Russian Federation,35,2057,0.063
Russian Federation,40,2057,0.014
Russian Federation,45,2057,0.001
Russian Federation,50,2057,0
Russian Federation,10,2058,0
Russian Federation,15,2058,0.007
Russian Federation,20,2058,0.04
Russian Federation,25,2058,0.101
Russian Federation,30,2058,0.119
Russian Federation,35,2058,0.063
Russian Federation,40,2058,0.014
Russian Federation,45,2058,0.001
Russian Federation,50,2058,0
Russian Federation,10,2059,0
Russian Federation,15,2059,0.007
Russian Federation,20,2059,0.04
Russian Federation,25,2059,0.101
Russian Federation,30,2059,0.119
Russian Federation,35,2059,0.064
Russian Federation,40,2059,0.014
Russian Federation,45,2059,0.001
Russian Federation,50,2059,0
Russian Federation,10,2060,0
Russian Federation,15,2060,0.007
Russian Federation,20,2060,0.04
Russian Federation,25,2060,0.101
Russian Federation,30,2060,0.119
Russian Federation,35,2060,0.064
Russian Federation,40,2060,0.014
Russian Federation,45,2060,0.001
Russian Federation,50,2060,0
Russian Federation,10,2061,0
Russian Federation,15,2061,0.007
Russian Federation,20,2061,0.04
Russian Federation,25,2061,0.101
Russian Federation,30,2061,0.119
Russian Federation,35,2061,0.064
Russian Federation,40,2061,0.014
Russian Federation,45,2061,0.001
Russian Federation,50,2061,0
Russian Federation,10,2062,0
Russian Federation,15,2062,0.007
Russian Federation,20,2062,0.04
Russian Federation,25,2062,0.101
Russian Federation,30,2062,0.119
Russian Federation,35,2062,0.064
Russian Federation,40,2062,0.014
Russian Federation,45,2062,0.001
Russian Federation,50,2062,0
Russian Federation,10,2063,0
Russian Federation,15,2063,0.007
Russian Federation,20,2063,0.04
Russian Federation,25,2063,0.101
Russian Federation,30,2063,0.12
Russian Federation,35,2063,0.064
Russian Federation,40,2063,0.014
Russian Federation,45,2063,0.001
Russian Federation,50,2063,0
Russian Federation,10,2064,0
Russian Federation,15,2064,0.007
Russian Federation,20,2064,0.04
Russian Federation,25,2064,0.101
Russian Federation,30,2064,0.12
Russian Federation,35,2064,0.064
Russian Federation,40,2064,0.014
Russian Federation,45,2064,0.001
Russian Federation,50,2064,0
Russian Federation,10,2065,0
Russian Federation,15,2065,0.007
Russian Federation,20,2065,0.04
Russian Federation,25,2065,0.101
Russian Federation,30,2065,0.119
Russian Federation,35,2065,0.064
Russian Federation,40,2065,0.014
Russian Federation,45,2065,0.001
Russian Federation,50,2065,0
Russian Federation,10,2066,0
Russian Federation,15,2066,0.007
Russian Federation,20,2066,0.041
Russian Federation,25,2066,0.101
Russian Federation,30,2066,0.12
Russian Federation,35,2066,0.064
Russian Federation,40,2066,0.014
Russian Federation,45,2066,0.001
Russian Federation,50,2066,0
Russian Federation,10,2067,0
Russian Federation,15,2067,0.007
Russian Federation,20,2067,0.041
Russian Federation,25,2067,0.101
Russian Federation,30,2067,0.12
Russian Federation,35,2067,0.064
Russian Federation,40,2067,0.014
Russian Federation,45,2067,0.001
Russian Federation,50,2067,0
Russian Federation,10,2068,0
Russian Federation,15,2068,0.007
Russian Federation,20,2068,0.041
Russian Federation,25,2068,0.102
Russian Federation,30,2068,0.121
Russian Federation,35,2068,0.065
Russian Federation,40,2068,0.015
Russian Federation,45,2068,0.001
Russian Federation,50,2068,0
Russian Federation,10,2069,0
Russian Federation,15,2069,0.007
Russian Federation,20,2069,0.041
Russian Federation,25,2069,0.102
Russian Federation,30,2069,0.12
Russian Federation,35,2069,0.065
Russian Federation,40,2069,0.015
Russian Federation,45,2069,0.001
Russian Federation,50,2069,0
Russian Federation,10,2070,0
Russian Federation,15,2070,0.007
Russian Federation,20,2070,0.041
Russian Federation,25,2070,0.102
Russian Federation,30,2070,0.12
Russian Federation,35,2070,0.065
Russian Federation,40,2070,0.015
Russian Federation,45,2070,0.001
Russian Federation,50,2070,0
Russian Federation,10,2071,0
Russian Federation,15,2071,0.007
Russian Federation,20,2071,0.041
Russian Federation,25,2071,0.102
Russian Federation,30,2071,0.12
Russian Federation,35,2071,0.065
Russian Federation,40,2071,0.015
Russian Federation,45,2071,0.001
Russian Federation,50,2071,0
Russian Federation,10,2072,0
Russian Federation,15,2072,0.007
Russian Federation,20,2072,0.041
Russian Federation,25,2072,0.102
Russian Federation,30,2072,0.12
Russian Federation,35,2072,0.065
Russian Federation,40,2072,0.015
Russian Federation,45,2072,0.001
Russian Federation,50,2072,0
Russian Federation,10,2073,0
Russian Federation,15,2073,0.007
Russian Federation,20,2073,0.041
Russian Federation,25,2073,0.102
Russian Federation,30,2073,0.12
Russian Federation,35,2073,0.065
Russian Federation,40,2073,0.015
Russian Federation,45,2073,0.001
Russian Federation,50,2073,0
Russian Federation,10,2074,0
Russian Federation,15,2074,0.007
Russian Federation,20,2074,0.041
Russian Federation,25,2074,0.102
Russian Federation,30,2074,0.12
Russian Federation,35,2074,0.065
Russian Federation,40,2074,0.015
Russian Federation,45,2074,0.001
Russian Federation,50,2074,0
Russian Federation,10,2075,0
Russian Federation,15,2075,0.007
Russian Federation,20,2075,0.041
Russian Federation,25,2075,0.102
Russian Federation,30,2075,0.12
Russian Federation,35,2075,0.065
Russian Federation,40,2075,0.015
Russian Federation,45,2075,0.001
Russian Federation,50,2075,0
Russian Federation,10,2076,0
Russian Federation,15,2076,0.007
Russian Federation,20,2076,0.041
Russian Federation,25,2076,0.102
Russian Federation,30,2076,0.12
Russian Federation,35,2076,0.065
Russian Federation,40,2076,0.015
Russian Federation,45,2076,0.001
Russian Federation,50,2076,0
Russian Federation,10,2077,0
Russian Federation,15,2077,0.007
Russian Federation,20,2077,0.041
Russian Federation,25,2077,0.102
Russian Federation,30,2077,0.12
Russian Federation,35,2077,0.065
Russian Federation,40,2077,0.015
Russian Federation,45,2077,0.001
Russian Federation,50,2077,0
Russian Federation,10,2078,0
Russian Federation,15,2078,0.007
Russian Federation,20,2078,0.041
Russian Federation,25,2078,0.103
Russian Federation,30,2078,0.12
Russian Federation,35,2078,0.065
Russian Federation,40,2078,0.015
Russian Federation,45,2078,0.001
Russian Federation,50,2078,0
Russian Federation,10,2079,0
Russian Federation,15,2079,0.007
Russian Federation,20,2079,0.041
Russian Federation,25,2079,0.103
Russian Federation,30,2079,0.12
Russian Federation,35,2079,0.065
Russian Federation,40,2079,0.015
Russian Federation,45,2079,0.001
Russian Federation,50,2079,0
Russian Federation,10,2080,0
Russian Federation,15,2080,0.007
Russian Federation,20,2080,0.041
Russian Federation,25,2080,0.103
Russian Federation,30,2080,0.12
Russian Federation,35,2080,0.065
Russian Federation,40,2080,0.015
Russian Federation,45,2080,0.001
Russian Federation,50,2080,0
Russian Federation,10,2081,0
Russian Federation,15,2081,0.007
Russian Federation,20,2081,0.041
Russian Federation,25,2081,0.103
Russian Federation,30,2081,0.12
Russian Federation,35,2081,0.065
Russian Federation,40,2081,0.015
Russian Federation,45,2081,0.001
Russian Federation,50,2081,0
Russian Federation,10,2082,0
Russian Federation,15,2082,0.007
Russian Federation,20,2082,0.041
Russian Federation,25,2082,0.103
Russian Federation,30,2082,0.12
Russian Federation,35,2082,0.065
Russian Federation,40,2082,0.015
Russian Federation,45,2082,0.001
Russian Federation,50,2082,0
Russian Federation,10,2083,0
Russian Federation,15,2083,0.007
Russian Federation,20,2083,0.041
Russian Federation,25,2083,0.103
Russian Federation,30,2083,0.12
Russian Federation,35,2083,0.065
Russian Federation,40,2083,0.015
Russian Federation,45,2083,0.001
Russian Federation,50,2083,0
Russian Federation,10,2084,0
Russian Federation,15,2084,0.007
Russian Federation,20,2084,0.041
Russian Federation,25,2084,0.103
Russian Federation,30,2084,0.121
Russian Federation,35,2084,0.065
Russian Federation,40,2084,0.015
Russian Federation,45,2084,0.001
Russian Federation,50,2084,0
Russian Federation,10,2085,0
Russian Federation,15,2085,0.007
Russian Federation,20,2085,0.041
Russian Federation,25,2085,0.103
Russian Federation,30,2085,0.121
Russian Federation,35,2085,0.065
Russian Federation,40,2085,0.015
Russian Federation,45,2085,0.001
Russian Federation,50,2085,0
Russian Federation,10,2086,0
Russian Federation,15,2086,0.007
Russian Federation,20,2086,0.041
Russian Federation,25,2086,0.103
Russian Federation,30,2086,0.121
Russian Federation,35,2086,0.065
Russian Federation,40,2086,0.015
Russian Federation,45,2086,0.001
Russian Federation,50,2086,0
Russian Federation,10,2087,0
Russian Federation,15,2087,0.007
Russian Federation,20,2087,0.041
Russian Federation,25,2087,0.103
Russian Federation,30,2087,0.121
Russian Federation,35,2087,0.065
Russian Federation,40,2087,0.015
Russian Federation,45,2087,0.001
Russian Federation,50,2087,0
Russian Federation,10,2088,0
Russian Federation,15,2088,0.007
Russian Federation,20,2088,0.041
Russian Federation,25,2088,0.103
Russian Federation,30,2088,0.121
Russian Federation,35,2088,0.065
Russian Federation,40,2088,0.015
Russian Federation,45,2088,0.001
Russian Federation,50,2088,0
Russian Federation,10,2089,0
Russian Federation,15,2089,0.007
Russian Federation,20,2089,0.041
Russian Federation,25,2089,0.103
Russian Federation,30,2089,0.121
Russian Federation,35,2089,0.065
Russian Federation,40,2089,0.015
Russian Federation,45,2089,0.001
Russian Federation,50,2089,0
Russian Federation,10,2090,0
Russian Federation,15,2090,0.007
Russian Federation,20,2090,0.041
Russian Federation,25,2090,0.103
Russian Federation,30,2090,0.121
Russian Federation,35,2090,0.065
Russian Federation,40,2090,0.015
Russian Federation,45,2090,0.001
Russian Federation,50,2090,0
Russian Federation,10,2091,0
Russian Federation,15,2091,0.007
Russian Federation,20,2091,0.041
Russian Federation,25,2091,0.103
Russian Federation,30,2091,0.122
Russian Federation,35,2091,0.065
Russian Federation,40,2091,0.015
Russian Federation,45,2091,0.001
Russian Federation,50,2091,0
Russian Federation,10,2092,0
Russian Federation,15,2092,0.007
Russian Federation,20,2092,0.041
Russian Federation,25,2092,0.104
Russian Federation,30,2092,0.122
Russian Federation,35,2092,0.065
Russian Federation,40,2092,0.015
Russian Federation,45,2092,0.001
Russian Federation,50,2092,0
Russian Federation,10,2093,0
Russian Federation,15,2093,0.007
Russian Federation,20,2093,0.041
Russian Federation,25,2093,0.103
Russian Federation,30,2093,0.122
Russian Federation,35,2093,0.065
Russian Federation,40,2093,0.015
Russian Federation,45,2093,0.001
Russian Federation,50,2093,0
Russian Federation,10,2094,0
Russian Federation,15,2094,0.007
Russian Federation,20,2094,0.041
Russian Federation,25,2094,0.103
Russian Federation,30,2094,0.121
Russian Federation,35,2094,0.065
Russian Federation,40,2094,0.015
Russian Federation,45,2094,0.001
Russian Federation,50,2094,0
Russian Federation,10,2095,0
Russian Federation,15,2095,0.007
Russian Federation,20,2095,0.041
Russian Federation,25,2095,0.103
Russian Federation,30,2095,0.121
Russian Federation,35,2095,0.065
Russian Federation,40,2095,0.015
Russian Federation,45,2095,0.001
Russian Federation,50,2095,0
Russian Federation,10,2096,0
Russian Federation,15,2096,0.007
Russian Federation,20,2096,0.041
Russian Federation,25,2096,0.103
Russian Federation,30,2096,0.121
Russian Federation,35,2096,0.065
Russian Federation,40,2096,0.015
Russian Federation,45,2096,0.001
Russian Federation,50,2096,0
Russian Federation,10,2097,0
Russian Federation,15,2097,0.007
Russian Federation,20,2097,0.041
Russian Federation,25,2097,0.103
Russian Federation,30,2097,0.121
Russian Federation,35,2097,0.065
Russian Federation,40,2097,0.015
Russian Federation,45,2097,0.001
Russian Federation,50,2097,0
Russian Federation,10,2098,0
Russian Federation,15,2098,0.007
Russian Federation,20,2098,0.041
Russian Federation,25,2098,0.103
Russian Federation,30,2098,0.121
Russian Federation,35,2098,0.065
Russian Federation,40,2098,0.015
Russian Federation,45,2098,0.001
Russian Federation,50,2098,0
Russian Federation,10,2099,0
Russian Federation,15,2099,0.007
Russian Federation,20,2099,0.041
Russian Federation,25,2099,0.103
Russian Federation,30,2099,0.122
Russian Federation,35,2099,0.065
Russian Federation,40,2099,0.015
Russian Federation,45,2099,0.001
Russian Federation,50,2099,0
Russian Federation,10,2100,0
Russian Federation,15,2100,0.007
Russian Federation,20,2100,0.042
Russian Federation,25,2100,0.103
Russian Federation,30,2100,0.122
Russian Federation,35,2100,0.066
Russian Federation,40,2100,0.015
Russian Federation,45,2100,0.001
Russian Federation,50,2100,0
United Kingdom,10,1950,0
United Kingdom,15,1950,0.022
United Kingdom,20,1950,0.128
United Kingdom,25,1950,0.136
United Kingdom,30,1950,0.094
United Kingdom,35,1950,0.051
United Kingdom,40,1950,0.016
United Kingdom,45,1950,0.001
United Kingdom,50,1950,0
United Kingdom,10,1951,0
United Kingdom,15,1951,0.021
United Kingdom,20,1951,0.127
United Kingdom,25,1951,0.134
United Kingdom,30,1951,0.094
United Kingdom,35,1951,0.049
United Kingdom,40,1951,0.015
United Kingdom,45,1951,0.001
United Kingdom,50,1951,0
United Kingdom,10,1952,0
United Kingdom,15,1952,0.021
United Kingdom,20,1952,0.13
United Kingdom,25,1952,0.136
United Kingdom,30,1952,0.093
United Kingdom,35,1952,0.047
United Kingdom,40,1952,0.014
United Kingdom,45,1952,0.001
United Kingdom,50,1952,0
United Kingdom,10,1953,0
United Kingdom,15,1953,0.022
United Kingdom,20,1953,0.137
United Kingdom,25,1953,0.141
United Kingdom,30,1953,0.092
United Kingdom,35,1953,0.047
United Kingdom,40,1953,0.014
United Kingdom,45,1953,0.001
United Kingdom,50,1953,0
United Kingdom,10,1954,0
United Kingdom,15,1954,0.022
United Kingdom,20,1954,0.139
United Kingdom,25,1954,0.141
United Kingdom,30,1954,0.09
United Kingdom,35,1954,0.046
United Kingdom,40,1954,0.014
United Kingdom,45,1954,0.001
United Kingdom,50,1954,0
United Kingdom,10,1955,0
United Kingdom,15,1955,0.024
United Kingdom,20,1955,0.14
United Kingdom,25,1955,0.143
United Kingdom,30,1955,0.087
United Kingdom,35,1955,0.047
United Kingdom,40,1955,0.013
United Kingdom,45,1955,0.001
United Kingdom,50,1955,0
United Kingdom,10,1956,0
United Kingdom,15,1956,0.027
United Kingdom,20,1956,0.149
United Kingdom,25,1956,0.152
United Kingdom,30,1956,0.091
United Kingdom,35,1956,0.049
United Kingdom,40,1956,0.013
United Kingdom,45,1956,0.001
United Kingdom,50,1956,0
United Kingdom,10,1957,0
United Kingdom,15,1957,0.029
United Kingdom,20,1957,0.155
United Kingdom,25,1957,0.159
United Kingdom,30,1957,0.095
